name	type	units	sampling_frequency
AF3	EEG	uV	128
F7	EEG	uV	128
F3	EEG	uV	128
FC5	EEG	uV	128
T7	EEG	uV	128
P7	EEG	uV	128
O1	EEG	uV	128
O2	EEG	uV	128
P8	EEG	uV	128
T8	EEG	uV	128
FC6	EEG	uV	128
F4	EEG	uV	128
F8	EEG	uV	128
AF4	EEG	uV	128
